40.77.167.38 - - [30/Jun/2024:02:21:37 -0700] "GET /self.logs/access.log.2020-04-14.gz HTTP/1.1" 301 487 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
81.97.159.76 - - [30/Jun/2024:02:32:18 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1" 
81.97.159.76 - - [30/Jun/2024:02:32:18 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1" 
81.97.159.76 - - [30/Jun/2024:02:32:18 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1" 
81.97.159.76 - - [30/Jun/2024:02:32:18 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1" 
81.97.159.76 - - [30/Jun/2024:02:32:18 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Mobile/15E148 Safari/604.1" 
185.191.171.2 - - [30/Jun/2024:02:37:14 -0700] "GET /robots.txt HTTP/1.1" 200 340 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
85.208.96.210 - - [30/Jun/2024:02:37:15 -0700] "GET /self.logs/error.log.2020-02-27 HTTP/1.1" 200 314 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
85.208.96.193 - - [30/Jun/2024:02:49:05 -0700] "GET /Datasets%20Description/PE_malware/ HTTP/1.1" 200 649 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
185.191.171.14 - - [30/Jun/2024:02:51:16 -0700] "GET /Datasets%20Description/HTML_Bro_log_1/weird.html HTTP/1.1" 200 1900 "-" "Mozilla/5.0 (compatible; SemrushBot/7~bl; +http://www.semrush.com/bot.html)" 
52.167.144.22 - - [30/Jun/2024:02:51:34 -0700] "GET /self.logs/access.log.2017-11-13.gz HTTP/1.1" 200 28194 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/116.0.1938.76 Safari/537.36" 
66.249.64.7 - - [30/Jun/2024:02:54:01 -0700] "GET / HTTP/1.1" 301 475 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.201 - - [30/Jun/2024:02:54:03 -0700] "GET / HTTP/1.1" 200 13187 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.70.199 - - [30/Jun/2024:02:54:12 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; Googlebot/2.1; +http://www.google.com/bot.html) Chrome/125.0.6422.175 Safari/537.36" 
109.93.197.90 - - [30/Jun/2024:02:59:04 -0700] "GET /self.logs/access.log.2015-01-17.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:04 -0700] "GET /self.logs/access.log.2015-01-18.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:05 -0700] "GET /self.logs/access.log.2015-01-19.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:05 -0700] "GET /self.logs/access.log.2015-01-20.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:05 -0700] "GET /self.logs/access.log.2015-01-21.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:05 -0700] "GET /self.logs/access.log.2015-01-22.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:06 -0700] "GET /self.logs/access.log.2015-01-23.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:06 -0700] "GET /self.logs/access.log.2015-01-24.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:06 -0700] "GET /self.logs/access.log.2015-01-25.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:06 -0700] "GET /self.logs/access.log.2015-01-26.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:07 -0700] "GET /self.logs/access.log.2015-01-27.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:07 -0700] "GET /self.logs/access.log.2015-01-28.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:07 -0700] "GET /self.logs/access.log.2015-01-29.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:08 -0700] "GET /self.logs/access.log.2015-01-30.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:08 -0700] "GET /self.logs/access.log.2015-01-31.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
109.93.197.90 - - [30/Jun/2024:02:59:08 -0700] "GET /self.logs/access.log.2015-02-01.gz HTTP/1.1" 404 328 "-" "python-requests/2.32.3" 
