157.55.39.20 - - [18/Jan/2019:02:24:40 -0800] "GET /robots.txt HTTP/1.1" 200 334 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
77.75.76.167 - - [18/Jan/2019:02:26:31 -0800] "GET /robots.txt HTTP/1.1" 200 334 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" 
77.75.76.167 - - [18/Jan/2019:02:26:32 -0800] "GET /self.logs/access.log.2017-04-20.gz HTTP/1.1" 200 16681 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" 
77.75.76.167 - - [18/Jan/2019:02:26:33 -0800] "GET /self.logs/error.log.2018-01-01.gz HTTP/1.1" 200 2943 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" 
77.75.76.167 - - [18/Jan/2019:02:26:33 -0800] "GET /self.logs/error.log.2017-01-16.gz HTTP/1.1" 200 1002 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" 
77.75.76.167 - - [18/Jan/2019:02:26:33 -0800] "GET /tg/c.zip HTTP/1.1" 200 62210600 "-" "Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)" 
207.46.13.143 - - [18/Jan/2019:02:36:09 -0800] "GET /self.logs/error.log.2017-09-30.gz HTTP/1.1" 200 2073 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
3.16.128.13 - - [18/Jan/2019:02:36:22 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Chrome/67.0.3396.79 Safari/537.36" 
54.36.149.76 - - [18/Jan/2019:02:39:01 -0800] "GET /self.logs/2016/error.log.2016-07-31.gz HTTP/1.1" 200 1057 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.130 - - [18/Jan/2019:02:39:35 -0800] "GET /self.logs/2016/error.log.2016-11-19.gz HTTP/1.1" 200 571 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
40.77.167.149 - - [18/Jan/2019:02:40:43 -0800] "GET /self.logs/access.log.2018-11-29.gz HTTP/1.1" 304 189 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
